year,state,state_abbr,county,D_candidate_votes,R_candidate_votes,totalvotes,percent_republican,percent_democrat,%difference(d_favor),FIPS
2016,New Jersey,NJ,Monmouth,137181,166723,314377,53.03282365,43.63582578,-9.396997872,34025
2016,New Jersey,NJ,Morris,115249,126071,250416,50.34462654,46.0230177,-4.321608843,34027
2016,New Jersey,NJ,Ocean,87150,179079,274362,65.27106523,31.76460297,-33.50646227,34029
2016,New Jersey,NJ,Passaic,116759,72902,194802,37.42364041,59.93726964,22.51362922,34031
2016,New Jersey,NJ,Salem,11904,16381,29494,55.54010985,40.36075134,-15.17935851,34033
2016,New Jersey,NJ,Somerset,85689,65505,157092,41.69849515,54.54701703,12.84852189,34035
2016,New Jersey,NJ,Sussex,24212,46658,74126,62.94417613,32.66330302,-30.28087311,34037
2016,New Jersey,NJ,Union,147414,68114,221975,30.68543755,66.41018133,35.72474378,34039
2016,New Jersey,NJ,Warren,17281,29858,49236,60.64261922,35.09830206,-25.54431717,34041
2016,New Mexico,NM,Bernalillo,143417,94698,274662,34.47801298,52.21581435,17.73780137,35001
2016,New Mexico,NM,Catron,427,1464,2049,71.44948755,20.83943387,-50.61005368,35003
2016,New Mexico,NM,Chaves,5534,12872,20271,63.49958068,27.30008386,-36.19949682,35005
2016,New Mexico,NM,Cibola,3741,3195,8063,39.62544958,46.39712266,6.771673075,35006
2016,New Mexico,NM,Colfax,2129,2585,5332,48.48087022,39.92873218,-8.552138035,35007
2016,New Mexico,NM,Curry,3121,9035,13370,67.57666417,23.34330591,-44.23335826,35009
2016,New Mexico,NM,De Baca,193,620,910,68.13186813,21.20879121,-46.92307692,35011
2016,New Mexico,NM,Dona Ana,37947,25374,70648,35.91609104,53.71277319,17.79668214,35013
2016,New Mexico,NM,Eddy,5033,13147,19667,66.84801953,25.59109168,-41.25692785,35015
2016,New Mexico,NM,Grant,6276,5288,12811,41.27702755,48.98914995,7.712122395,35017
2016,New Mexico,NM,Guadalupe,970,595,1827,32.56704981,53.09250137,20.52545156,35019
2016,New Mexico,NM,Harding,156,311,527,59.01328273,29.60151803,-29.41176471,35021
2016,New Mexico,NM,Hidalgo,784,910,1872,48.61111111,41.88034188,-6.730769231,35023
2016,New Mexico,NM,Lea,3930,12495,17712,70.54539295,22.18834688,-48.35704607,35025
2016,New Mexico,NM,Lincoln,2331,5896,8902,66.23230735,26.18512694,-40.04718041,35027
2016,New Mexico,NM,Los Alamos,5562,3359,10885,30.85898025,51.09784107,20.23886082,35028
2016,New Mexico,NM,Luna,3195,3478,7295,47.67649075,43.79712132,-3.879369431,35029
2016,New Mexico,NM,McKinley,13576,5104,21703,23.51748606,62.55356402,39.03607796,35031
2016,New Mexico,NM,Mora,1536,665,2441,27.24293322,62.92503073,35.6820975,35033
2016,New Mexico,NM,Otero,6124,11887,20060,59.25722832,30.52841476,-28.72881356,35035
2016,New Mexico,NM,Quay,1017,2212,3572,61.92609183,28.47144457,-33.45464726,35037
2016,New Mexico,NM,Rio Arriba,9592,3599,14878,24.19007931,64.47103105,40.28095174,35039
2016,New Mexico,NM,Roosevelt,1454,3884,5950,65.27731092,24.43697479,-40.84033613,35041
2016,New Mexico,NM,Sandoval,27707,25905,61690,41.99221916,44.91327606,2.921056897,35043
2016,New Mexico,NM,San Juan,12865,27946,46110,60.60724355,27.90067231,-32.70657124,35045
2016,New Mexico,NM,San Miguel,7285,2313,10751,21.51427774,67.7611385,46.24686076,35047
2016,New Mexico,NM,Santa Fe,50793,14332,71434,20.06327519,71.10479604,51.04152084,35049
2016,New Mexico,NM,Sierra,1612,3010,5181,58.09689249,31.11368462,-26.98320787,35051
2016,New Mexico,NM,Socorro,3313,2616,6868,38.08969132,48.23820617,10.14851485,35053
2016,New Mexico,NM,Taos,10668,2727,15260,17.87024902,69.90825688,52.03800786,35055
2016,New Mexico,NM,Torrance,1785,3714,6324,58.72865275,28.22580645,-30.5028463,35057
2016,New Mexico,NM,Union,320,1216,1702,71.4453584,18.80141011,-52.6439483,35059
2016,New Mexico,NM,Valencia,10841,13215,27592,47.89431719,39.29037402,-8.603943172,35061
2016,Missouri,MO,Kansas City,97735,24654,128601,19.17092402,75.99863143,56.82770741,36000
2016,New York,NY,Albany,83077,47810,139830,34.19151827,59.41285847,25.2213402,36001
2016,New York,NY,Allegany,4882,12525,18692,67.00727584,26.1181254,-40.88915044,36003
2016,New York,NY,Bronx,353646,37797,399522,9.460555364,88.51727815,79.05672278,36005
2016,New York,NY,Broome,39212,40943,86072,47.5683149,45.55720792,-2.01110698,36007
2016,New York,NY,Cattaraugus,9497,19692,31161,63.19437759,30.47719906,-32.71717852,36009
2016,New York,NY,Cayuga,13522,17384,33172,52.40564331,40.76329434,-11.64234897,36011
2016,New York,NY,Chautauqua,19091,31594,54234,58.25496921,35.20116532,-23.05380389,36013
2016,New York,NY,Chemung,13757,20097,36119,55.64107533,38.08798693,-17.5530884,36015
2016,New York,NY,Chenango,6775,11921,20160,59.13194444,33.60615079,-25.52579365,36017
2016,New York,NY,Clinton,15059,14449,32105,45.00545086,46.90546644,1.900015574,36019
2016,New York,NY,Columbia,15284,13756,30902,44.51491813,49.4595819,4.944663776,36021
2016,New York,NY,Cortland,8771,9900,20244,48.90337878,43.3264177,-5.576961075,36023
2016,New York,NY,Delaware,6627,11942,19792,60.33751011,33.48322555,-26.85428456,36025
2016,New York,NY,Dutchess,62261,61797,130934,47.19706111,47.55143813,0.354377014,36027
2016,New York,NY,Erie,215456,188303,423625,44.45039835,50.86007672,6.409678371,36029
2016,New York,NY,Essex,7762,7958,17218,46.21907306,45.08072947,-1.138343594,36031
2016,New York,NY,Franklin,7297,8221,16952,48.49575271,43.04506843,-5.450684285,36033
2016,New York,NY,Fulton,6496,13462,21214,63.45809371,30.62128783,-32.83680588,36035
2016,New York,NY,Genesee,7650,16915,26432,63.99440073,28.94219128,-35.05220944,36037
2016,New York,NY,Greene,7405,13073,22050,59.28798186,33.58276644,-25.70521542,36039
2016,New York,NY,Hamilton,949,2064,3225,64,29.42635659,-34.57364341,36041
2016,New York,NY,Herkimer,8083,16699,26255,63.60312321,30.78651685,-32.81660636,36043
2016,New York,NY,Jefferson,13809,21763,38236,56.9175646,36.11517941,-20.80238519,36045
2016,New York,NY,Kings,640553,141044,805605,17.50783573,79.51204374,62.00420802,36047
2016,New York,NY,Lewis,3146,7400,11325,65.34216336,27.77924945,-37.56291391,36049
2016,New York,NY,Livingston,10697,17290,30031,57.57384036,35.61985948,-21.95398089,36051
2016,New York,NY,Madison,11667,15936,30064,53.00691857,38.80721128,-14.19970729,36053
2016,New York,NY,Monroe,188592,136582,347790,39.27139941,54.22582593,14.95442652,36055
2016,New York,NY,Montgomery,6595,11301,19054,59.31038102,34.61215493,-24.69822609,36057
2016,New York,NY,Nassau,326088,288313,636967,45.26341239,51.19386091,5.930448516,36059
2016,New York,NY,New York,579013,64929,668939,9.706266192,86.55692074,76.85065454,36061
2016,New York,NY,Niagara,35559,51961,92402,56.23363131,38.48293327,-17.75069804,36063
2016,New York,NY,Oneida,33743,51437,91009,56.51858607,37.07655287,-19.44203321,36065
2016,New York,NY,Onondaga,112337,83649,208440,40.13097294,53.89416619,13.76319325,36067
2016,New York,NY,Ontario,22233,26029,52258,49.80864174,42.54468215,-7.263959585,36069
2016,New York,NY,Orange,68278,76645,152021,50.41737655,44.91353168,-5.503844864,36071
2016,New York,NY,Orleans,4470,10936,16380,66.76434676,27.28937729,-39.47496947,36073
2016,New York,NY,Oswego,17095,27688,48180,57.46782897,35.4815276,-21.98630137,36075
2016,New York,NY,Otsego,10451,13308,25668,51.84665732,40.7160667,-11.13059062,36077
2016,New York,NY,Putnam,19366,27024,48563,55.6473035,39.87809649,-15.76920701,36079
2016,New York,NY,Queens,517220,149341,686393,21.75736058,75.35333257,53.59597199,36081
2016,New York,NY,Rensselaer,32717,33726,71562,47.12836422,45.71839803,-1.409966183,36083
2016,New York,NY,Richmond,74143,101437,180960,56.05492927,40.97203802,-15.08289125,36085
2016,New York,NY,Rockland,69342,60911,135087,45.09020113,51.33136423,6.241163102,36087
2016,New York,NY,St. Lawrence,16488,19942,39158,50.92701364,42.10633842,-8.820675213,36089
2016,New York,NY,Saratoga,50913,54575,114094,47.83336547,44.62373131,-3.209634161,36091
2016,New York,NY,Schenectady,33747,28953,67280,43.03359096,50.15903686,7.125445898,36093
2016,New York,NY,Schoharie,4240,8831,14050,62.85409253,30.17793594,-32.67615658,36095
2016,New York,NY,Schuyler,3091,5050,8772,57.56953944,35.2371181,-22.33242134,36097
2016,New York,NY,Seneca,5697,7236,13980,51.75965665,40.75107296,-11.00858369,36099
2016,New York,NY,Steuben,12526,26831,42002,63.88029141,29.82238941,-34.057902,36101
2016,New York,NY,Suffolk,303951,350570,681254,51.45951437,44.61639858,-6.843115784,36103
2016,New York,NY,Sullivan,12568,15931,29955,53.183108,41.95626773,-11.22684026,36105
2016,New York,NY,Tioga,7526,13260,22299,59.46454998,33.75039239,-25.71415759,36107
2016,New York,NY,Tompkins,28890,10371,42678,24.30057641,67.69295656,43.39238015,36109
2016,New York,NY,Ulster,42101,34006,81355,41.79952062,51.7497388,9.95021818,36111
2016,New York,NY,Warren,13091,15751,31408,50.1496434,41.68046358,-8.469179827,36113
2016,New York,NY,Washington,9098,13610,24528,55.487606,37.09230267,-18.39530333,36115
2016,New York,NY,Wayne,13473,23380,39687,58.91097841,33.94814423,-24.96283418,36117
2016,New York,NY,Westchester,272926,131238,420655,31.19848807,64.88119718,33.68270911,36119
2016,New York,NY,Wyoming,3904,12442,17298,71.92739045,22.56908313,-49.35830732,36121
2016,New York,NY,Yates,3659,5660,10066,56.22888933,36.35008941,-19.87879992,36123
2016,North Carolina,NC,Alamance,29833,38815,71157,54.54839299,41.92560114,-12.62279185,37001
2016,North Carolina,NC,Alexander,3767,13893,18271,76.03853101,20.61737179,-55.42115921,37003
2016,North Carolina,NC,Alleghany,1306,3814,5315,71.75917215,24.57196613,-47.18720602,37005
2016,North Carolina,NC,Anson,5859,4506,10545,42.7311522,55.56187767,12.83072546,37007
2016,North Carolina,NC,Ashe,3500,9412,13424,70.11323004,26.0727056,-44.04052443,37009
2016,North Carolina,NC,Avery,1689,6298,8249,76.34864832,20.47520912,-55.8734392,37011
2016,North Carolina,NC,Beaufort,8764,14543,23938,60.75277801,36.61124572,-24.14153229,37013
2016,North Carolina,NC,Bertie,5778,3456,9347,36.9744303,61.81662566,24.84219536,37015
2016,North Carolina,NC,Bladen,7058,8550,15897,53.78373278,44.39831415,-9.385418632,37017
2016,North Carolina,NC,Brunswick,23282,42720,68351,62.5009144,34.06241313,-28.43850127,37019
2016,North Carolina,NC,Buncombe,75452,55716,138947,40.09874269,54.30271974,14.20397706,37021
2016,North Carolina,NC,Burke,11251,26238,38920,67.41521069,28.90801644,-38.50719424,37023
2016,North Carolina,NC,Cabarrus,35521,53819,93289,57.69061733,38.07630053,-19.6143168,37025
2016,North Carolina,NC,Caldwell,8425,26621,36320,73.29570485,23.1965859,-50.09911894,37027
2016,North Carolina,NC,Camden,1274,3546,5006,70.834998,25.44946065,-45.38553736,37029
2016,North Carolina,NC,Carteret,9939,26569,37781,70.32370768,26.30687383,-44.01683386,37031
2016,North Carolina,NC,Caswell,4792,6026,11070,54.43541102,43.28816621,-11.14724481,37033
2016,North Carolina,NC,Catawba,21216,48324,72351,66.79106025,29.32371356,-37.46734668,37035
2016,North Carolina,NC,Chatham,21065,17105,39849,42.92454014,52.86205425,9.937514116,37037
2016,North Carolina,NC,Cherokee,2860,10844,14181,76.46851421,20.1678302,-56.30068401,37039
2016,North Carolina,NC,Chowan,2992,4014,7228,55.53403431,41.39457665,-14.13945766,37041
2016,North Carolina,NC,Clay,1367,4437,6010,73.82695507,22.74542429,-51.08153078,37043
2016,North Carolina,NC,Cleveland,14964,28479,44673,63.74991606,33.496743,-30.25317306,37045
2016,North Carolina,NC,Columbus,9063,14272,23732,60.13821001,38.1889432,-21.94926681,37047
2016,North Carolina,NC,Craven,17630,27731,47001,59.00087232,37.50984022,-21.49103211,37049
2016,North Carolina,NC,Cumberland,71605,51265,127506,40.20595109,56.15814158,15.95219049,37051
2016,North Carolina,NC,Currituck,2913,9163,12669,72.32615045,22.99313284,-49.3330176,37053
2016,North Carolina,NC,Dare,7222,11460,19609,58.44255189,36.83002703,-21.61252486,37055
2016,North Carolina,NC,Davidson,18109,54317,74856,72.56198568,24.19178155,-48.37020413,37057
2016,North Carolina,NC,Davie,5270,15602,21756,71.71355028,24.22320279,-47.49034749,37059
2016,North Carolina,NC,Duplin,8283,12217,20856,58.57786728,39.71518987,-18.86267741,37061
2016,North Carolina,NC,Durham,121250,28350,156134,18.15748011,77.65765304,59.50017293,37063
2016,North Carolina,NC,Edgecombe,16224,8261,24886,33.19537089,65.19328136,31.99791047,37065
2016,North Carolina,NC,Forsyth,94464,75975,178312,42.60790076,52.9768047,10.36890394,37067
2016,North Carolina,NC,Franklin,12874,16368,30368,53.89884089,42.39330875,-11.50553214,37069
2016,North Carolina,NC,Gaston,31177,61798,96431,64.08520082,32.33088944,-31.75431137,37071
2016,North Carolina,NC,Gates,2385,2874,5392,53.30118694,44.23219585,-9.068991098,37073
2016,North Carolina,NC,Graham,768,3283,4168,78.76679463,18.42610365,-60.34069098,37075
2016,North Carolina,NC,Granville,12909,13591,27353,49.68742003,47.19409206,-2.493327971,37077
2016,North Carolina,NC,Greene,3605,4374,8095,54.03335392,44.53366275,-9.499691167,37079
2016,North Carolina,NC,Guilford,149248,98062,257405,38.09638507,57.98177969,19.88539461,37081
2016,North Carolina,NC,Halifax,15748,9031,25167,35.88429292,62.57400564,26.68971272,37083
2016,North Carolina,NC,Harnett,16737,27614,46065,59.94572886,36.33344188,-23.61228699,37085
2016,North Carolina,NC,Haywood,10473,18929,30727,61.60380122,34.08403033,-27.51977089,37087
2016,North Carolina,NC,Henderson,19827,35809,58176,61.55287404,34.08106436,-27.47180968,37089
2016,North Carolina,NC,Hertford,6910,3099,10186,30.42411153,67.83820931,37.41409778,37091
2016,North Carolina,NC,Hoke,9726,7760,18230,42.56719693,53.35161821,10.78442128,37093
2016,North Carolina,NC,Hyde,965,1288,2304,55.90277778,41.88368056,-14.01909722,37095
2016,North Carolina,NC,Iredell,24734,54754,82567,66.31462933,29.95627793,-36.3583514,37097
2016,North Carolina,NC,Jackson,7713,9870,18713,52.74408165,41.21733554,-11.52674611,37099
2016,North Carolina,NC,Johnston,28362,54372,85909,63.2902257,33.01400319,-30.27622251,37101
2016,North Carolina,NC,Jones,2065,2974,5135,57.91626095,40.21421616,-17.70204479,37103
2016,North Carolina,NC,Lee,10469,13712,25084,54.66432786,41.73576782,-12.92856004,37105
2016,North Carolina,NC,Lenoir,12634,13613,26807,50.78151229,47.12948111,-3.652031186,37107
2016,North Carolina,NC,Lincoln,9897,28806,40023,71.97361517,24.72828124,-47.24533393,37109
2016,North Carolina,NC,McDowell,4667,14568,19875,73.29811321,23.48176101,-49.8163522,37111
2016,North Carolina,NC,Macon,4876,12127,17734,68.38276757,27.49520695,-40.88756062,37113
2016,North Carolina,NC,Madison,3926,6783,11269,60.19167628,34.83893868,-25.3527376,37115
2016,North Carolina,NC,Martin,5846,5897,11964,49.28953527,48.86325644,-0.426278837,37117
2016,North Carolina,NC,Mecklenburg,294562,155518,472857,32.88901296,62.29409737,29.40508441,37119
2016,North Carolina,NC,Mitchell,1596,6282,8096,77.59387352,19.71343874,-57.88043478,37121
2016,North Carolina,NC,Montgomery,4150,7130,11540,61.78509532,35.96187175,-25.82322357,37123
2016,North Carolina,NC,Moore,16329,30490,48692,62.61808921,33.535283,-29.08280621,37125
2016,North Carolina,NC,Nash,23235,23319,47665,48.9226896,48.74645967,-0.176229938,37127
2016,North Carolina,NC,New Hanover,50979,55344,111905,49.4562352,45.5556052,-3.900629999,37129
2016,North Carolina,NC,Northampton,6144,3582,9848,36.37286759,62.38830219,26.01543461,37131
2016,North Carolina,NC,Onslow,17514,37122,57135,64.97243371,30.65371489,-34.31871882,37133
2016,North Carolina,NC,Orange,59923,18557,82340,22.53704154,72.77507894,50.23803741,37135
2016,North Carolina,NC,Pamlico,2448,4258,6870,61.97962154,35.63318777,-26.34643377,37137
2016,North Carolina,NC,Pasquotank,8615,8180,17391,47.03582313,49.5371169,2.501293773,37139
2016,North Carolina,NC,Pender,9354,17639,27885,63.25623095,33.54491662,-29.71131433,37141
2016,North Carolina,NC,Perquimans,2319,4177,6708,62.26893262,34.5706619,-27.69827072,37143
2016,North Carolina,NC,Person,7833,11185,19615,57.02268672,39.93372419,-17.08896253,37145
2016,North Carolina,NC,Pitt,41824,35691,80527,44.32178027,51.93785935,7.616079079,37147
2016,North Carolina,NC,Polk,3735,6768,10934,61.89866472,34.15950247,-27.73916225,37149
2016,North Carolina,NC,Randolph,13194,49430,64575,76.54665118,20.43205575,-56.11459543,37151
2016,North Carolina,NC,Richmond,8501,10383,19328,53.71999172,43.98282285,-9.737168874,37153
2016,North Carolina,NC,Robeson,19016,20762,40858,50.81501787,46.54168094,-4.273336923,37155
2016,North Carolina,NC,Rockingham,14228,26830,42278,63.46090165,33.65343678,-29.80746488,37157
2016,North Carolina,NC,Rowan,19400,42810,64369,66.5071696,30.13873138,-36.36843822,37159
2016,North Carolina,NC,Rutherford,7512,21871,30307,72.16484641,24.78635299,-47.37849342,37161
2016,North Carolina,NC,Sampson,10547,14838,25928,57.2277075,40.67803147,-16.54967603,37163
2016,North Carolina,NC,Scotland,7319,6256,13928,44.91671453,52.54882252,7.632107984,37165
2016,North Carolina,NC,Stanly,7094,21964,29917,73.41645218,23.71227062,-49.70418157,37167
2016,North Carolina,NC,Stokes,4665,17116,22550,75.90243902,20.68736142,-55.21507761,37169
2016,North Carolina,NC,Surry,7488,23671,32196,73.52155547,23.25754752,-50.26400795,37171
2016,North Carolina,NC,Swain,2196,3565,6124,58.21358589,35.85891574,-22.35467015,37173
2016,North Carolina,NC,Transylvania,6558,10520,17869,58.87290839,36.70043091,-22.17247747,37175
2016,North Carolina,NC,Tyrrell,720,975,1739,56.066705,41.40310523,-14.66359977,37177
2016,North Carolina,NC,Union,34337,66707,105710,63.10377448,32.48226279,-30.62151168,37179
2016,North Carolina,NC,Vance,12229,7332,19977,36.70220754,61.21539771,24.51319017,37181
2016,North Carolina,NC,Wake,302736,196082,527624,37.16320713,57.37722317,20.21401604,37183
2016,North Carolina,NC,Warren,6413,3214,9842,32.65596423,65.15952042,32.50355619,37185
2016,North Carolina,NC,Washington,3510,2564,6165,41.58961882,56.93430657,15.34468775,37187
2016,North Carolina,NC,Watauga,14138,13697,29985,45.67950642,47.15024179,1.470735368,37189
2016,North Carolina,NC,Wayne,21770,27540,50689,54.33131449,42.94817416,-11.38314033,37191
2016,North Carolina,NC,Wilkes,6638,23752,31296,75.89468303,21.21037832,-54.6843047,37193
2016,North Carolina,NC,Wilson,19663,17531,38135,45.97089288,51.56155762,5.590664744,37195
2016,North Carolina,NC,Yadkin,3160,13880,17624,78.75624149,17.93009532,-60.82614616,37197
2016,North Carolina,NC,Yancey,3196,6385,9960,64.1064257,32.08835341,-32.01807229,37199
2016,North Dakota,ND,Adams,216,909,1218,74.63054187,17.73399015,-56.89655172,38001
2016,North Dakota,ND,Barnes,1597,3160,5344,59.13173653,29.88398204,-29.24775449,38003
2016,North Dakota,ND,Benson,842,929,2011,46.19592243,41.86971656,-4.326205868,38005
2016,North Dakota,ND,Billings,59,495,605,81.81818182,9.752066116,-72.0661157,38007
2016,North Dakota,ND,Bottineau,736,2494,3494,71.37950773,21.06468231,-50.31482541,38009
2016,North Dakota,ND,Bowman,227,1446,1787,80.91773923,12.70285395,-68.21488528,38011
2016,North Dakota,ND,Burke,119,895,1052,85.07604563,11.31178707,-73.76425856,38013
2016,North Dakota,ND,Burleigh,10881,32532,47979,67.80466454,22.67867192,-45.12599262,38015
2016,North Dakota,ND,Cass,31361,39816,80821,49.26442385,38.80303386,-10.46138999,38017
2016,North Dakota,ND,Cavalier,476,1357,2006,67.64705882,23.72881356,-43.91824526,38019
2016,North Dakota,ND,Dickey,554,1667,2407,69.25633569,23.01620274,-46.24013295,38021
2016,North Dakota,ND,Divide,245,867,1219,71.12387203,20.09844135,-51.02543068,38023
2016,North Dakota,ND,Dunn,358,1771,2243,78.95675435,15.96076683,-62.99598752,38025
2016,North Dakota,ND,Eddy,355,791,1231,64.25670187,28.83834281,-35.41835906,38027
2016,North Dakota,ND,Emmons,215,1677,1981,84.65421504,10.85310449,-73.80111055,38029
2016,North Dakota,ND,Foster,347,1241,1719,72.19313554,20.18615474,-52.0069808,38031
2016,North Dakota,ND,Golden Valley,99,796,957,83.17659352,10.34482759,-72.83176594,38033
2016,North Dakota,ND,Grand Forks,10851,16340,30365,53.81195455,35.73522147,-18.07673308,38035
2016,North Dakota,ND,Grant,185,1108,1381,80.23171615,13.39608979,-66.83562636,38037
2016,North Dakota,ND,Griggs,298,847,1265,66.95652174,23.55731225,-43.39920949,38039
2016,North Dakota,ND,Hettinger,168,1050,1296,81.01851852,12.96296296,-68.05555556,38041
